vazao,nivel
6.96,42
6.96,42
7.2,43
7.2,43
7.2,43
7.43,44
7.43,44
7.68,45
7.68,45
7.93,46
7.93,46
8.18,47
8.18,47
8.44,48
8.71,49
8.71,49
8.98,50
9.25,51
9.25,51
9.53,52
9.82,53
10.11,54
10.11,54
10.41,55
10.72,56
11.03,57
12.67,62
12.67,62
13.37,64
13.73,65
14.1,66
14.47,67
14.85,68
14.85,68
15.24,69
15.63,70
16.03,71
16.03,71
16.03,71
15.63,70
15.24,69
14.47,67
13.37,64
12.33,61
11.35,58
10.72,56
10.41,55
10.11,54
10.11,54
9.82,53
9.82,53
9.53,52
9.25,51
8.71,49
8.18,47
7.68,45
7.2,43
6.74,41
6.51,40
6.29,39
6.08,38
5.87,37
5.67,36
5.47,35
5.28,34
5.28,34
4.9,32
4.72,31
4.55,30
4.38,29
4.21,28
3.89,26
3.73,25
3.58,24
3.44,23
3.3,22
3.16,21
3.16,21
3.02,20
2.89,19
2.89,19
2.77,18
2.77,18
2.77,18
2.77,18
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
3.02,20
2.89,19
2.89,19
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.38,29
4.38,29
4.21,28
4.21,28
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
5.09,33
5.09,33
5.09,33
5.09,33
5.09,33
5.09,33
5.28,34
5.28,34
5.28,34
5.28,34
5.28,34
5.28,34
5.47,35
5.47,35
5.47,35
5.47,35
5.47,35
5.67,36
5.67,36
5.67,36
5.67,36
5.67,36
5.87,37
5.87,37
5.87,37
5.87,37
6.08,38
6.08,38
6.08,38
6.29,39
6.51,40
6.51,40
6.51,40
6.74,41
6.74,41
6.74,41
6.96,42
6.96,42
6.96,42
7.2,43
7.2,43
7.2,43
7.43,44
7.43,44
7.68,45
7.68,45
7.93,46
7.93,46
8.18,47
8.71,49
8.71,49
8.71,49
8.98,50
8.98,50
9.25,51
9.25,51
9.53,52
9.53,52
9.82,53
9.82,53
10.11,54
10.11,54
10.41,55
10.41,55
10.72,56
11.03,57
11.03,57
11.35,58
11.67,59
11.67,59
12,60
12.33,61
12.33,61
12.67,62
13.02,63
13.02,63
13.37,64
13.73,65
13.73,65
14.1,66
14.47,67
14.47,67
14.85,68
14.85,68
15.24,69
15.24,69
14.85,68
14.47,67
14.1,66
13.73,65
13.73,65
13.37,64
13.02,63
13.02,63
12.67,62
12.33,61
12,60
12,60
11.67,59
11.35,58
11.35,58
11.03,57
10.72,56
10.41,55
10.11,54
9.82,53
9.53,52
9.25,51
8.98,50
8.98,50
8.71,49
8.71,49
8.44,48
8.18,47
7.93,46
7.68,45
7.43,44
6.96,42
6.51,40
6.08,38
5.67,36
5.47,35
5.28,34
5.09,33
4.9,32
4.21,28
4.21,28
4.05,27
4.05,27
3.58,24
3.44,23
3.44,23
3.44,23
3.3,22
3.3,22
3.16,21
3.16,21
3.02,20
3.02,20
3.02,20
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.64,17
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
2.89,19
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.02,20
3.16,21
3.16,21
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.02,20
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.3,22
3.16,21
3.3,22
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.16,21
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.58,24
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.73,25
3.73,25
3.58,24
3.58,24
3.73,25
3.73,25
3.73,25
3.58,24
3.73,25
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.73,25
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.89,26
3.73,25
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.72,31
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
5.09,33
5.09,33
5.09,33
5.09,33
5.09,33
5.09,33
5.09,33
5.09,33
5.09,33
5.09,33
5.09,33
5.09,33
5.09,33
5.09,33
5.09,33
5.09,33
5.28,34
5.28,34
5.28,34
5.28,34
5.28,34
5.28,34
5.28,34
5.28,34
5.28,34
5.28,34
5.28,34
5.28,34
5.28,34
5.28,34
5.28,34
5.28,34
5.28,34
5.47,35
5.47,35
5.47,35
5.47,35
5.47,35
5.47,35
5.47,35
5.47,35
5.47,35
5.47,35
5.47,35
5.47,35
5.47,35
5.47,35
5.47,35
5.47,35
5.67,36
5.67,36
5.67,36
5.67,36
5.67,36
5.67,36
5.67,36
5.67,36
5.67,36
5.67,36
5.67,36
5.67,36
5.67,36
5.67,36
5.67,36
5.87,37
5.87,37
5.87,37
5.87,37
5.87,37
5.87,37
5.87,37
5.87,37
5.87,37
5.87,37
5.87,37
5.87,37
5.87,37
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.96,42
6.96,42
6.96,42
6.96,42
6.96,42
6.96,42
7.2,43
7.2,43
7.2,43
7.2,43
7.2,43
7.2,43
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.93,46
7.93,46
7.93,46
7.93,46
7.93,46
7.93,46
7.93,46
7.93,46
7.93,46
7.93,46
7.93,46
7.93,46
7.93,46
7.93,46
8.18,47
8.18,47
8.18,47
8.18,47
8.18,47
8.18,47
8.18,47
8.18,47
8.18,47
7.93,46
7.93,46
7.93,46
7.93,46
7.68,45
7.68,45
7.43,44
7.43,44
7.2,43
6.96,42
6.96,42
6.74,41
6.74,41
6.74,41
6.74,41
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.29,39
6.29,39
6.29,39
6.29,39
6.08,38
6.08,38
6.08,38
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.74,41
6.96,42
6.96,42
6.96,42
6.96,42
6.96,42
6.96,42
6.96,42
6.96,42
7.2,43
7.2,43
7.2,43
7.2,43
7.2,43
7.2,43
7.2,43
7.2,43
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.43,44
7.2,43
7.2,43
7.2,43
7.2,43
7.2,43
6.96,42
6.96,42
6.74,41
6.51,40
6.51,40
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.08,38
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.29,39
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.51,40
6.74,41
6.74,41
6.74,41
6.96,42
6.96,42
6.96,42
6.96,42
6.96,42
6.96,42
6.96,42
7.2,43
7.2,43
7.2,43
7.2,43
7.2,43
7.2,43
7.43,44
7.43,44
7.43,44
7.43,44
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.68,45
7.93,46
8.18,47
8.18,47
8.18,47
8.44,48
8.44,48
8.44,48
8.44,48
8.44,48
8.71,49
8.71,49
8.71,49
8.71,49
8.98,50
8.98,50
8.98,50
8.98,50
9.25,51
9.25,51
9.25,51
9.25,51
9.25,51
9.25,51
9.53,52
9.53,52
9.53,52
9.53,52
9.53,52
9.53,52
9.82,53
9.82,53
9.82,53
9.82,53
9.53,52
9.53,52
9.53,52
9.53,52
9.25,51
9.25,51
9.25,51
9.25,51
9.25,51
9.25,51
9.25,51
9.25,51
9.25,51
9.25,51
9.25,51
9.25,51
8.98,50
8.98,50
8.71,49
8.71,49
8.44,48
8.18,47
8.18,47
7.93,46
7.68,45
7.43,44
7.2,43
7.2,43
6.96,42
6.96,42
6.96,42
7.2,43
7.2,43
7.2,43
7.2,43
7.2,43
7.2,43
7.2,43
7.43,44
7.43,44
7.43,44
7.43,44
7.68,45
7.68,45
7.68,45
7.68,45
7.93,46
8.18,47
8.18,47
8.18,47
8.44,48
8.44,48
8.44,48
8.71,49
8.71,49
8.71,49
8.98,50
8.98,50
9.25,51
9.25,51
9.53,52
9.53,52
9.53,52
9.82,53
9.82,53
10.11,54
10.11,54
10.41,55
10.41,55
10.72,56
10.72,56
11.03,57
11.03,57
11.35,58
11.35,58
11.67,59
12,60
12.33,61
12.33,61
12.67,62
13.02,63
13.37,64
13.37,64
13.73,65
14.1,66
14.47,67
14.85,68
15.24,69
15.63,70
16.03,71
16.85,73
17.27,74
17.69,75
18.13,76
19.02,78
19.47,79
20.4,81
21.36,83
21.86,84
22.86,86
23.9,88
24.96,90
26.06,92
27.19,94
28.35,96
29.55,98
30.78,100
31.41,101
32.68,103
34,105
34,105
30.78,100
26.62,93
24.43,89
20.88,82
18.13,76
16.85,73
16.44,72
16.03,71
15.63,70
15.24,69
14.47,67
12.33,61
8.98,50
7.68,45
7.43,44
7.2,43
7.2,43
6.96,42
6.96,42
6.74,41
6.51,40
6.08,38
5.67,36
5.47,35
4.9,32
4.38,29
4.05,27
3.73,25
3.58,24
3.44,23
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.3,22
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.44,23
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.58,24
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.73,25
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
3.89,26
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.05,27
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.21,28
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.38,29
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.55,30
4.72,31
4.72,31
4.72,31
4.72,31
4.9,32
4.9,32
4.9,32
4.9,32
4.9,32
5.09,33
5.09,33
5.09,33
5.09,33
5.28,34
5.28,34
5.28,34
5.47,35
5.47,35
5.47,35
5.47,35
5.67,36
5.67,36
5.67,36
5.87,37
5.87,37
5.87,37
6.08,38
6.08,38
6.08,38
6.29,39
6.29,39
6.29,39
6.51,40
6.51,40
6.74,41
6.74,41
6.96,42
6.96,42
6.96,42
7.2,43
7.2,43
7.43,44
7.68,45
7.68,45
7.93,46
7.93,46
8.18,47
8.18,47
8.18,47
8.44,48
8.44,48
8.44,48
8.44,48
8.44,48
8.44,48
8.44,48
8.18,47
8.18,47
7.93,46
7.93,46
7.68,45
7.43,44
7.43,44
6.96,42
6.74,41
6.74,41
6.51,40
6.29,39
6.29,39
6.08,38
5.87,37
5.87,37
5.67,36
5.47,35
5.28,34
5.09,33
5.09,33
4.9,32
4.9,32
4.72,31
4.72,31
4.72,31
4.55,30
4.38,29
4.38,29
4.21,28
4.21,28
4.05,27
3.89,26
3.73,25
3.58,24
3.44,23
3.3,22
3.16,21
3.02,20
3.02,20
3.02,20
2.89,19
2.89,19
2.89,19
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
2.77,18
